user_id,0,1,2,3,4,5,6,7,8,9,10,11,
1117597,0,0,0,0,0,0,0,0,1,0,0,0,
1780348,0,0,0,0,0,0,0,0,0,0,0,4,
10642337,0,0,0,0,0,0,0,0,0,0,0,0,
228998,0,0,0,1,0,0,0,0,0,0,0,0,
3478847,0,0,0,0,0,0,0,0,0,0,0,0,
3478847,9,2,0,0,0,0,0,0,0,0,0,0,
3478847,0,0,0,0,24,1,9,2,0,0,0,0,
3478847,0,0,0,0,0,0,0,0,0,0,24,1,
8255422,0,0,0,0,0,0,0,0,0,0,0,0,
8255422,0,0,0,0,0,0,0,0,0,0,0,0,
8255422,0,0,0,0,0,0,0,0,0,0,0,0,
1584318,0,0,0,0,0,0,0,3,26,10,0,6,
15046660,0,0,0,0,0,0,0,0,0,0,0,0,
5712203,0,0,0,0,0,0,0,0,0,0,0,0,
13970565,0,0,0,0,0,0,0,0,0,0,0,0,
4524702,0,0,0,0,0,0,0,0,0,0,0,0,
4492809,0,0,0,0,1,4,0,2,0,0,7,0,
4492809,6,0,0,0,0,0,0,0,0,0,1,4,
4492809,8,0,0,0,0,2,6,0,0,0,0,0,
4492809,4,7,4,4,17,24,8,0,0,0,0,2,
4492809,0,3,2,1,1,10,4,7,4,4,17,24,
4492809,0,0,0,0,0,1,0,3,2,1,1,10,
125752,0,0,0,0,0,0,0,0,0,15,15,0,
5582151,0,0,0,0,0,5,11,4,3,5,0,0,
5582151,0,0,0,0,1,0,0,0,0,0,0,5,
5582151,0,0,0,0,0,0,0,0,0,0,1,0,
5582151,0,0,0,3,2,0,0,0,0,0,0,0,
5582151,0,0,0,0,0,0,0,0,0,3,2,0,
12530856,0,0,0,0,0,0,0,0,0,0,1,0,
10137,0,0,0,0,0,0,0,0,0,0,0,0,
5312198,0,0,0,0,0,0,0,0,2,3,0,0,
7363758,0,0,0,0,0,0,0,0,0,0,0,0,
2179853,0,0,0,0,0,0,0,0,0,0,0,0,
2179853,0,0,0,0,0,0,0,0,0,0,0,0,
2179853,0,0,0,0,0,0,0,0,0,0,0,0,
70274,0,0,0,0,0,1,2,2,0,0,0,0,
10835742,0,0,0,0,0,0,0,0,0,0,0,0,
53812472,0,0,0,0,0,0,0,0,0,0,0,0,
6540837,0,0,0,0,0,0,0,8,0,0,9,0,
6540837,0,0,0,0,1,9,0,0,0,0,0,0,
6540837,0,0,0,0,0,0,0,0,0,0,1,9,
4731542,0,0,0,0,0,0,0,0,0,0,0,0,
4731542,0,0,0,0,0,0,0,0,0,0,0,0,
1425269,0,0,0,0,0,0,0,0,0,0,0,0,
1425269,0,2,0,0,0,0,0,0,0,0,0,0,
1425269,0,0,0,0,0,1,0,2,0,0,0,0,
1425269,0,0,0,5,5,0,0,0,0,0,0,1,
1425269,0,0,0,0,0,0,0,0,0,5,5,0,
1425269,0,0,0,0,0,0,0,0,0,0,0,0,
5285727,0,0,0,4,0,0,0,4,1,0,0,0,
5285727,0,0,0,0,0,0,0,0,0,4,0,0,
5888932,0,0,0,0,0,0,0,0,0,0,0,0,
5888932,0,0,0,0,0,0,0,0,0,0,0,0,
1470603,0,0,0,0,0,0,0,1,0,0,0,0,
18666312,0,3,1,1,0,0,0,0,0,1,0,6,
18666312,1,0,0,0,0,0,0,3,1,1,0,0,
18666312,2,2,1,14,5,4,1,0,0,0,0,0,
18666312,0,0,0,0,0,0,2,2,1,14,5,4,
36884713,0,0,0,0,0,0,0,0,0,0,0,0,
2241676,0,0,0,0,0,0,0,7,5,0,0,0,
718384,0,0,0,0,0,0,0,0,0,0,0,0,
718384,0,0,0,0,0,0,0,0,0,0,0,0,
20482960,0,0,0,0,0,0,0,2,2,0,1,0,
20482960,10,1,0,0,0,1,0,0,0,0,0,0,
20482960,2,1,6,0,1,5,10,1,0,0,0,1,
20482960,3,0,0,0,0,0,2,1,6,0,1,5,
20482960,0,0,2,0,1,0,3,0,0,0,0,0,
