user_id,0,1,2,3,4,5,
1117597,0,0,0,0.0,0,0,
1780348,0.05789473684210526,0.0,0.0,0,0.0,0.03055555555555555,
10642337,0,0,0,0,0,0.0,
228998,0,0,0.0,0.0,0,0,
228998,0,0,0,0,0,0.0,
228998,0,0,0,0,0,0,
228998,0,0,0,0,0,0,
3478847,0,0,0.0,0.0,0.0,0,
3478847,0.0,0,0,0,0,0.0,
3478847,0,0,0,0.0,0,0,
3478847,0,0,0,0,0,0,
3478847,0,0,0,0,0,0,
3478847,0,0,0,0,0,0,
3478847,0,0,0.0,0,0,0,
3478847,0.0,0,0,0,0,0.0,
3478847,0,0,0.0,0.0,0,0,
3478847,0.0,0,0,0,0,0.0,
3478847,0.0,0.09523809523809525,0.0,0.0,0,0,
3478847,0.0,0,0.0,0.0,0.09523809523809525,0.0,
3478847,0,0.0,0.0,0.0,0,0.0,
3478847,0,0,0,0,0.0,0.0,
8255422,0,0,0,0,0,0,
8255422,0,0.0,0.0,0,0,0,
8255422,0,0,0,0,0.0,0.0,
8255422,0,0,0,0,0,0,
8255422,0,0,0,0,0,0,
8255422,0,0,0,0,0,0,
8255422,0,0,0,0,0,0,
8255422,0,0.0,0,0,0,0,
8255422,0,0.0,0,0,0.0,0,
1584318,0.022014361300075586,0.0,0,0.0,0.0,0.0,
1584318,0.0,0.0,0.016666666666666666,0.022014361300075586,0.0,0,
15046660,0,0,0,0,0,0,
15046660,0,0,0,0,0,0,
5712203,0,0,0,0,0,0,
5712203,0,0,0,0,0,0,
5712203,0,0,0,0,0,0,
13970565,0,0,0,0,0.0,0,
13970565,0,0,0,0,0,0,
13970565,0,0,0,0,0,0,
4524702,0,0,0,0,0.0,0,
4524702,0,0.0,0,0,0,0,
4492809,0.08465608465608465,0,0,0.16993464052287582,0,0,
4492809,0.0,0,0,0.08465608465608465,0,0,
4492809,0.0,0.0,0.0,0.0,0,0,
4492809,0,0.002150537634408602,0,0.0,0.0,0.0,
4492809,0,0.0,0,0,0.002150537634408602,0,
4492809,0,0.0,0.0,0,0.0,0,
4492809,0,0.0,0.0,0,0.0,0.0,
4492809,0,0,0,0,0.0,0.0,
4492809,0,0,0,0,0,0,
4492809,0,0,0,0,0,0,
4492809,0,0.14285714285714285,0.0,0,0,0,
4492809,0,0,0,0,0.14285714285714285,0.0,
4492809,0,0,0,0,0,0,
4492809,0,0,0,0,0,0,
4492809,0.0,0.0,0.0,0,0,0,
4492809,0.0,0,0.0392156862745098,0.0,0.0,0.0,
4492809,0.08942317667807864,0.0,0.0,0.0,0,0.0392156862745098,
4492809,0.0,0.004357298474945533,0,0.08942317667807864,0.0,0.0,
4492809,0.0,0.0,0.0,0.0,0.004357298474945533,0,
4492809,0.0,0.0,0.0,0.0,0.0,0.0,
4492809,0.014210526315789474,0,0,0.0,0.0,0.0,
4492809,0.22222222222222224,0.0,0.0,0.014210526315789474,0,0,
125752,0.0,0,0,0.0,0,0,
5582151,0.0,0.0,0.0,0.0,0,0.0,
5582151,0.019468186134852798,0.0,0.017127799736495385,0.0,0.0,0.0,
5582151,0.0,0.0,0.0,0.019468186134852798,0.0,0.017127799736495385,
5582151,0.0,0,0.0,0.0,0.0,0.0,
5582151,0,0,0,0.0,0,0.0,
5582151,0.0,0,0,0,0,0,
5582151,0,0,0.0,0.0,0,0,
5582151,0.0,0,0,0,0,0.0,
5582151,0,0,0.0,0.0,0,0,
5582151,0,0,0,0,0,0.0,
5582151,0,0,0,0,0,0,
5582151,0,0,0,0,0,0,
5582151,0,0,0,0,0,0,
5582151,0.0,0,0,0,0,0,
5582151,0,0,0,0.0,0,0,
5582151,0,0,0,0,0,0,
5582151,0.0,0.11538461538461538,0.0,0,0,0,
5582151,0,0,0,0.0,0.11538461538461538,0.0,
12530856,0,0,0,0,0,0,
12530856,0,0,0,0,0,0,
12530856,0,0,0,0,0,0,
12530856,0,0,0,0,0,0,
10137,0,0,0,0,0,0.0,
5312198,0.0,0,0.0,0.0,0.0,0,
7363758,0,0,0,0,0,0,
7363758,0,0,0,0,0,0,
2179853,0,0.0,0,0,0.0,0.10241820768136559,
