user_id,0,1,2,3,4,5,
1117597,0,0,0,0,0,0,
1780348,0,0,0,0,0,4,
10642337,0,0,0,0,0,0,
228998,0,0,0,0,0,0,
228998,0,0,0,0,0,0,
3478847,0,0,0,0,0,0,
3478847,0,0,0,0,0,0,
3478847,0,0,0,0,0,0,
3478847,0,0,0,0,0,0,
3478847,0,0,0,0,0,0,
3478847,1,5,0,0,0,0,
3478847,0,12,10,8,0,0,
8255422,0,0,0,0,0,0,
8255422,0,0,0,0,0,0,
8255422,0,0,0,0,0,0,
8255422,0,0,0,0,0,0,
8255422,0,0,0,0,0,0,
1584318,14,0,0,0,3,2,
15046660,0,0,0,0,0,0,
5712203,0,0,0,0,0,0,
5712203,0,0,0,0,0,0,
13970565,0,0,0,0,0,0,
13970565,0,0,0,0,0,0,
4524702,0,0,0,0,0,0,
4492809,0,0,0,10,0,0,
4492809,0,0,0,2,0,0,
4492809,0,0,0,2,4,0,
4492809,0,0,0,0,0,0,
4492809,0,0,0,0,0,0,
4492809,0,4,0,0,0,0,
4492809,0,0,0,0,2,0,
4492809,6,0,0,0,0,0,
4492809,6,2,0,24,0,26,
4492809,0,3,0,6,3,0,
4492809,0,0,0,0,15,7,
125752,15,0,0,15,0,0,
5582151,5,0,0,0,0,0,
5582151,21,0,0,0,0,1,
5582151,0,0,0,0,5,4,
5582151,0,0,0,0,0,0,
5582151,0,0,0,0,0,0,
5582151,0,0,0,0,0,0,
5582151,0,0,0,0,0,0,
5582151,0,0,0,0,0,0,
5582151,0,6,0,0,0,0,
12530856,0,0,0,0,0,0,
12530856,0,0,0,0,0,0,
10137,0,0,0,0,0,0,
5312198,2,1,0,0,0,0,
7363758,0,0,0,0,0,0,
2179853,0,0,0,0,0,0,
2179853,0,0,0,0,0,0,
2179853,0,0,0,0,0,0,
2179853,0,0,0,0,0,0,
2179853,0,0,0,0,0,0,
70274,0,0,0,0,0,0,
70274,0,2,1,0,0,0,
10835742,0,0,0,0,0,0,
53812472,0,0,0,0,0,0,
6540837,0,0,7,0,0,0,
6540837,0,0,15,0,0,0,
6540837,0,0,0,0,0,0,
6540837,0,0,0,0,0,0,
6540837,0,0,0,2,8,0,
6540837,0,0,0,0,0,0,
4731542,0,0,0,0,0,0,
4731542,0,0,0,0,0,0,
4731542,0,0,0,0,0,0,
4731542,0,0,0,0,0,0,
1425269,0,0,0,0,0,0,
1425269,0,0,0,0,0,0,
1425269,0,0,0,0,0,0,
1425269,0,0,0,0,0,0,
1425269,0,0,0,0,0,0,
1425269,0,0,0,2,0,0,
1425269,0,0,0,0,0,0,
1425269,0,0,0,0,0,0,
1425269,1,1,0,3,0,0,
1425269,0,0,0,0,0,0,
1425269,0,0,0,0,0,0,
5285727,0,0,0,0,0,0,
5285727,0,0,0,4,0,0,
5285727,0,11,0,0,0,0,
5285727,0,0,0,0,0,0,
5888932,0,0,0,0,0,0,
5888932,0,0,0,0,0,0,
5888932,0,0,0,0,0,0,
5888932,0,0,0,0,0,0,
1470603,0,0,0,0,0,0,
18666312,4,0,0,0,6,0,
18666312,0,0,0,0,0,1,
18666312,0,4,0,0,0,0,
18666312,0,0,0,3,1,0,
18666312,0,0,0,0,0,0,
18666312,0,0,0,0,0,0,
18666312,8,0,0,0,0,0,
18666312,2,0,0,2,0,20,
36884713,0,0,0,0,0,0,
36884713,0,0,0,0,0,0,
2241676,0,0,0,0,0,0,
718384,0,0,0,0,0,0,
718384,0,0,0,0,0,0,
718384,0,0,0,0,0,0,
20482960,0,0,0,1,0,0,
20482960,0,0,1,0,1,0,
20482960,0,0,0,0,0,0,
20482960,0,0,0,0,0,0,
20482960,0,0,0,0,1,0,
20482960,0,14,0,0,0,0,
20482960,0,0,0,1,9,0,
20482960,0,21,0,0,8,2,
20482960,0,0,0,0,0,0,
20482960,2,0,0,0,0,0,
20482960,0,0,0,0,0,0,
20482960,0,0,0,0,0,0,
20482960,0,0,0,0,0,0,
20482960,0,0,0,0,0,0,
20482960,2,2,1,0,0,2,
20482960,13,0,1,0,0,0,
20482960,0,0,0,0,0,0,
20482960,0,0,0,3,5,0,
940521,0,0,0,0,0,0,
6035284,0,0,0,0,0,0,
6368040,0,0,0,0,0,0,
6368040,0,0,0,0,0,0,
6368040,0,0,0,0,0,0,
6368040,0,0,0,0,0,0,
26384082,0,0,0,0,0,0,
26384082,0,0,0,0,0,0,
26384082,0,0,0,0,0,0,
26384082,0,0,0,0,0,0,
2346494,0,0,4,0,0,0,
2346494,0,0,0,0,7,0,
2346494,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,2,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,2,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,4,
228859,0,0,0,0,0,0,
228859,0,0,0,0,0,0,
228859,4,10,0,0,0,0,
228859,0,0,0,1,23,0,
525590,0,0,0,0,0,0,
525590,0,0,0,0,0,0,
525590,21,6,2,0,0,0,
863327,0,0,0,0,0,0,
863327,0,0,0,0,0,0,
3056077,0,0,0,0,0,0,
8223335,0,0,0,0,0,0,
8223335,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
8655789,0,0,0,0,0,0,
9397454,0,0,0,0,0,0,
9397454,0,0,0,0,0,0,
9397454,0,0,0,0,0,0,
18707623,0,0,0,0,0,0,
18707623,0,0,0,0,0,0,
18707623,0,0,0,0,0,0,
18707623,0,0,0,0,0,0,
18707623,0,0,0,0,0,0,
5024543,0,0,0,0,12,0,
16749003,0,0,0,0,0,0,
16749003,0,0,0,0,0,0,
23654732,0,0,0,0,0,0,
23654732,0,0,0,0,0,0,
