,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,label
0,0.0,0.0,0.0,0.0,0.0,0.0,0.04406817045731594,0.0,0.08952271591186141,0.045454545454545456,0.04406817045731594,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0054466278093311836,0.0054466278093311836,0.02178651123732473,0.0054466278093311836,0.02178651123732473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05508521307164491,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021076081523064144,0.0,0.004215216304612829,0.016860865218451315,0.008430432609225658,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002501531366065991,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07093900610202077,0.0007439085350987666,0.04729267073468052,0.04729267073468052,0.09458534146936104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08397241929661778,0.0,-1
1,0.0010578152607193575,0.046512360715264815,0.04757017597598417,0.0010578152607193575,0.0010578152607193575,0.13424800584219765,0.09302472143052964,0.04968580649742289,0.13636363636363635,0.08985127564837157,0.1807603665574625,0.23150398831560473,0.0005229648479960869,0.0015688945439882606,0.011628178692176841,0.022341168900360527,0.022079686476362485,0.005617977528089888,0.032923417896545196,0.005879459952087932,0.016853932584269662,0.0010459296959921737,0.005879459952087932,0.04429011416472399,0.001108187415991708,0.048727235035039326,0.048727235035039326,0.001108187415991708,0.001108187415991708,0.14064076802515943,0.004432749663966832,0.05205179728301445,0.14285714285714285,0.047619047619047616,0.18825981564420705,0.24252798775920495,0.0,0.002449677445876407,0.05263157894736842,0.0012248387229382035,0.05385641767030662,0.10403831917179863,0.05508125639324483,0.004899354891752814,0.15789473684210525,0.002449677445876407,0.20930147706653546,0.15911957556504347,0.0,0.00026445381517983937,0.02246281891209289,0.13319019058147827,0.09064463709391109,0.04624790690008498,0.14640500365137354,0.13424800584219765,0.21432236801801188,0.3802811986145001,0.14852063417281225,0.08536343847941101,0.0005817983933956467,0.0014924393569714415,0.018351782957957467,0.0437304631746932,0.04780003785611268,0.011198407787571453,0.19011319490271159,0.06501427312768791,0.02573432540541246,0.1437304631746932,0.10697555257604766,0.0255565028110741,0.0007519876369144572,0.004661217484697701,0.1466526254979216,9.151979353928482e-05,0.017925157081944025,3.147123335145368e-05,0.05726715903699934,0.029772376498750062,0.09254541527719755,0.14364226155659135,0.16400146906732718,0.36963940657906136,0.0011352163773573594,0.0039732573207507576,0.12422165226690984,0.024390243902439025,0.024957852091117706,0.1196807867574804,0.05048331237091409,0.026660676657153742,0.09926380017579214,0.04878048780487805,0.09642575923239874,0.07317073170731707,0.0,0.046694363722775765,0.2005098069139843,0.1999600761485711,0.0,0.027103675425044816,0.21589135123310516,0.03955332232862855,0.015931275084534062,0.23218911349458138,0.20435792227187677,0.027836649778929093,-1
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.13636363636363635,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179777,0.0,0.06179775280898876,0.005617977528089888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.10526315789473684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002173913043478261,0.0,0.017391304347826087,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005955607883309111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.3902439024390244,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3,0.0,0.0,0.0,0.0,0.0,0.0,0.09090909090909093,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011235955056179777,0.0,0.0,0.0,0.005617977528089888,0.0,0.0,0.0,0.0,0.0,0.0,0.047619047619047616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05263157894736842,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011363636363636364,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002173913043478261,0.004347826086956522,0.0,0.0,0.0,0.002173913043478261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0975609756097561,0.0,0.024390243902439025,0.0,0.07317073170731707,0.0,0.0,0.0,0.0,0.0,0.0,0.023622047244094488,0.0,0.0,0.0,0.0,0.0,1
4,0.0,0.0,0.045454545454545456,0.045454545454545456,0.09090909090909093,0.09090909090909093,0.3636363636363637,0.13636363636363635,0.13636363636363635,0.2727272727272727,0.045454545454545456,0.18181818181818185,0.0,0.0,0.005617977528089888,0.005617977528089888,0.0,0.005617977528089888,0.011235955056179777,0.011235955056179777,0.011235955056179777,0.0,0.011235955056179777,0.02247191011235955,0.0,0.0,0.047619047619047616,0.047619047619047616,0.09523809523809523,0.047619047619047616,0.3809523809523809,0.14285714285714285,0.14285714285714285,0.2857142857142857,0.047619047619047616,0.19047619047619047,0.0,0.0,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.05263157894736842,0.21052631578947367,0.2631578947368421,0.15789473684210525,0.3157894736842105,0.10526315789473684,0.15789473684210525,0.0,0.0,0.14772727272727273,0.0,0.011363636363636364,0.11363636363636365,0.6136363636363636,0.19318181818181815,0.17045454545454544,0.011363636363636364,0.18181818181818185,0.10227272727272728,0.0,0.0,0.056521739130434775,0.002173913043478261,0.003260869565217391,0.07282608695652174,0.2956521739130435,0.08152173913043477,0.06521739130434782,0.002173913043478261,0.03260869565217391,0.056521739130434775,0.0,0.0,0.026493791323979998,0.0,0.0,0.004386389292049668,0.016594012401140282,0.0008146151542377957,0.005618035546467557,0.0,0.103591893780573,0.10204126668873444,0.0,0.0,0.12195121951219512,0.07317073170731707,0.024390243902439025,0.04878048780487805,0.3414634146341464,0.14634146341463414,0.12195121951219512,0.0,0.0,0.024390243902439025,0.0,0.0,0.2362204724409449,0.0,0.03937007874015748,0.2125984251968504,1.0,0.2598425196850393,0.015748031496062992,0.023622047244094488,0.10236220472440943,0.11023622047244094,-1
5,0.045454545454545456,0.03405569223877012,0.07951023769331556,0.017027846119385057,0.017027846119385057,0.017027846119385057,0.06811138447754024,0.08513923059692528,0.07951023769331556,0.07388124478970587,0.16479033569879678,0.4090909090909091,0.00841826100284205,0.028768195285905525,0.02106306308569069,0.016853932584269662,0.023185038914986765,0.019671626637607388,0.0,0.006313695752131537,0.009827108029510912,0.034403583392580976,0.027394169416407786,0.10820265179613342,0.047619047619047616,0.03567739186918773,0.06545774355364148,0.017838695934593866,0.017838695934593866,0.017838695934593866,0.07135478373837546,0.08919347967296934,0.08329643948823534,0.07739939930350137,0.15479879860700274,0.42857142857142855,0.0329151255459752,0.039432906802786445,0.019716453401393223,0.05263157894736842,0.039432906802786445,0.019716453401393223,0.059149360204179664,0.07886581360557289,0.059149360204179664,0.13817828344071204,0.15789473684210525,0.40801706906532487,0.071066748337901,0.2103505317097591,0.08243038470153737,0.03553337416895049,0.12218550354819516,0.19325225188609613,0.04116236707256021,0.045454545454545456,0.14062059789348264,0.1321066748337901,0.13917813281544122,0.37218550354819513,0.05694913816582158,0.10015818633130111,0.017801860540885547,0.014813572248219303,0.03099678799612529,0.10997111214314248,0.0025811006680722514,0.007470720731665604,0.168791264963702,0.06858928724234978,0.11771441414735925,0.1366032312099839,0.012104882809453552,0.0750324721203628,0.033069221910115756,0.08013829081078724,0.0649548802777897,0.02273411843658973,0.0,0.003390723476037409,0.002464795142196424,0.0887290684161244,0.04862932213310458,0.20710496203878476,0.01827378607934006,0.06395825127769021,0.09748538821979927,0.00913689303967003,0.01827378607934006,0.00913689303967003,0.04568446519835015,0.04568446519835015,0.06395825127769021,0.07928718953041604,0.10979389125595401,0.256210942060545,0.0,0.008849116880940264,0.008849116880940264,0.0,0.0,0.06489352379356195,0.008849116880940264,0.017698233761880528,0.013773427001991672,0.04329488550004634,0.1348089666211904,0.18502716896461327,-1
6,0.0,0.0,0.0,0.0,0.045454545454545456,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005617977528089888,0.0,0.0,0.0,0.02808988764044944,0.005617977528089888,0.0,0.0,0.011235955056179777,0.005617977528089888,0.0,0.005617977528089888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0010869565217391304,0.0,0.0,0.0,0.02717391304347826,0.0,0.0,0.0,0.002173913043478261,0.0010869565217391304,0.0,0.0010869565217391304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07317073170731707,0.0,0.0,0.0,0.24390243902439024,0.024390243902439025,0.0,0.0,0.07317073170731707,0.04878048780487805,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01707195239272473,0.0795984502399949,0.028382593061820727,0.0,0.13060232464000765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.032309920816179144,0.03792789834426903,0.005617977528089888,0.01474391599640481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017884902506664,0.0,0.0,0.05946829022476723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.019767523823154946,0.0,0.032864055124213476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007095648265455182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.036129898752696746,0.024178446166957128,0.0004082423398260261,0.005837955795130861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.024784010107709545,0.052587576006017676,0.0,0.013352314220277921,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.289591491270248,0.289591491270248,0.04878048780487805,0.19500820436293775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0029573460837790866,0.0,0.019666678657009638,-1
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.029339649813962174,0.01611489564058328,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007252497706822111,0.0036262488534110557,0.0,0.003983457349357665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03073677599557942,0.016882271623468198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01865935284699117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.058679299627924356,0.11105271045982001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014032006432764517,0.039991218333378875,0.11982906383282971,0.0030828496008072368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04722968018832935,0.04013347063188215,0.01729403434599181,0.01574322672944312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07623688534336628,0.15998358709757862,0.0,-1
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01065647522933539,0.0,0.0,0.0,0.005617977528089888,0.0,0.0,0.003552158409778464,0.003552158409778464,0.003552158409778464,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006185388883114239,0.0,0.0,0.0,0.0,0.0,0.0,0.0006872654314571374,0.0,0.0,0.0,0.0,0.011756993544423985,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
