,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,label
10,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.005917159763313609,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014104372355430185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0625,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,1
11,0.0625,0.0,0.0,0.0,0.0,0.0,0.035502958579881665,0.0,0.0,0.0,0.0,0.005917159763313609,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04231311706629055,0.0,0.0,0.0,0.0,0.0014104372355430185,0.0,0.0,0.0,0.0,0.0,0.0,0.34375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.018518518518518517,0.0,0.0,0.0,0.0,0.0,0.0042313117066290545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.011343810960620523,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002820874471086037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
14,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.07407407407407407,0.0,0.0,0.0,0.02256699576868829,0.0,0.002820874471086037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.06666666666666668,0.05333333333333334,-1
15,0.25,0.5,0.75,0.625,0.625,0.125,0.0,0.04733727810650888,0.035502958579881665,0.2248520710059172,0.15976331360946747,0.1834319526627219,0.2857142857142857,0.5714285714285714,0.8571428571428571,0.6428571428571429,0.7142857142857143,0.14285714285714285,0.07142857142857142,0.5714285714285714,0.5714285714285714,0.5,0.5714285714285714,0.07142857142857142,0.07407407407407407,0.2222222222222222,0.25925925925925924,0.25925925925925924,0.2037037037037037,0.0925925925925926,0.0,0.08603667136812412,0.04795486600846263,0.4555712270803949,0.3314527503526093,0.1071932299012694,0.0,0.4840182648401827,0.06959787892178525,0.5099286556080748,0.26830420406235245,0.26774595267745954,0.1875,0.1875,0.15625,0.21875,0.125,0.0,0.10666666666666667,0.32,0.21333333333333332,0.05333333333333334,0.13333333333333333,0.02666666666666667,-1
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,-1
17,0.0,0.0,0.125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014104372355430185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
18,0.0625,0.0625,0.0,0.0,0.0625,0.0,0.01183431952662722,0.02958579881656805,0.04142011834319527,0.0,0.005917159763313609,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.037037037037037035,0.0,0.014104372355430184,0.011283497884344145,0.0,0.0,0.002820874471086037,0.0,0.08338296605122097,0.03558085749866572,0.0,0.0,0.0,0.03125,0.15625,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.04,1
19,0.0,0.0,0.0625,0.0,0.0,0.125,0.005917159763313609,0.017751479289940832,0.005917159763313609,0.02366863905325444,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.07142857142857142,0.0,0.14285714285714285,0.12962962962962962,0.0,0.14814814814814814,0.037037037037037035,0.07407407407407407,0.0,0.060648801128349784,0.008462623413258109,0.005641748942172072,0.02961918194640338,0.008462623413258109,0.0,0.14232342999466288,0.05011693952555965,0.14170996693434107,0.033276024624258216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,-1
20,0.0,0.0,0.0,0.0625,0.0,0.0,0.0052530775074613005,0.0052530775074613005,0.0,0.0,0.0052530775074613005,0.0006640822558523088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0012521440038941608,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.027742815586279994,0.027742815586279994,0.003507184413720006,0.0,0.0,0.0,0.0,0.0,0.0,1
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16666666666666666,0.0,0.018518518518518517,0.012693935119887164,0.0014104372355430185,0.0,0.039492242595204514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
22,0.0,0.0625,0.25,0.0,0.125,0.0625,0.005917159763313609,0.0,0.02366863905325444,0.017751479289940832,0.017751479289940832,0.035502958579881665,0.0,0.07142857142857142,0.2857142857142857,0.0,0.14285714285714285,0.07142857142857142,0.0,0.0,0.2857142857142857,0.07142857142857142,0.0,0.14285714285714285,0.0,0.0925925925925926,0.4074074074074074,0.0,0.018518518518518517,0.05555555555555555,0.0,0.04231311706629055,0.12693935119887165,0.005641748942172072,0.0042313117066290545,0.019746121297602257,0.0,0.0,0.0035351303579319493,0.0,0.0,0.14801202806548613,0.0,0.03125,0.21875,0.0,0.0,0.09375,0.0,0.22666666666666666,0.6133333333333333,0.05333333333333334,0.013333333333333334,0.10666666666666667,-1
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.0,0.039492242595204514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
24,0.0,0.0,0.25,0.0,0.1875,0.3125,0.0,0.01183431952662722,0.04142011834319527,0.0,0.08875739644970414,0.05325443786982249,0.0,0.0,0.2857142857142857,0.0,0.14285714285714285,0.21428571428571427,0.0,0.14285714285714285,0.14285714285714285,0.07142857142857142,0.2857142857142857,0.14285714285714285,0.018518518518518517,0.05555555555555555,0.0925925925925926,0.0,0.16666666666666666,0.0,0.007052186177715092,0.02679830747531735,0.050775740479548664,0.0,0.11001410437235544,0.014104372355430184,0.0,0.04981320049813201,0.02180262454235057,0.0,0.3985056039850561,0.1179418643501504,0.0,0.1875,0.4375,0.03125,0.1875,0.5,0.0,0.0,0.06666666666666668,0.0,0.18666666666666668,0.0,-1
25,0.3125,0.25,0.25,0.0625,0.0,0.1875,0.01183431952662722,0.02366863905325444,0.035502958579881665,0.01183431952662722,0.005917159763313609,0.0,0.35714285714285715,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.07142857142857142,0.0,0.07142857142857142,0.2857142857142857,0.07142857142857142,0.0,0.07142857142857142,0.1851851851851852,0.16666666666666666,0.2777777777777778,0.0,0.1111111111111111,0.12962962962962962,0.03667136812411848,0.10296191819464036,0.19746121297602254,0.0014104372355430185,0.031029619181946407,0.0380818053596615,0.18264840182648406,0.13829093281148075,0.17095890410958908,0.0,0.0,0.002528977871443625,0.03125,0.21875,0.3125,0.03125,0.0,0.03125,0.13333333333333333,0.30666666666666664,0.24,0.0,0.013333333333333334,0.14666666666666667,-1
26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014104372355430185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1
28,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0036474919087853656,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
30,0.0625,0.0,0.0,0.0,0.0,0.0,0.02366863905325444,0.0,0.005917159763313609,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042313117066290545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002820874471086037,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01183431952662722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014104372355430185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
33,0.0625,0.125,0.0,0.0,0.0625,0.0,0.0,0.0,0.01183431952662722,0.0,0.0,0.005917159763313609,0.07142857142857142,0.14285714285714285,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.14285714285714285,0.07142857142857142,0.0,0.07142857142857142,0.0,0.018518518518518517,0.0925925925925926,0.0,0.07407407407407407,0.14814814814814814,0.0,0.007052186177715092,0.008462623413258109,0.0,0.014104372355430184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.09375,0.0,0.0,0.03125,0.013333333333333334,0.09333333333333334,0.09333333333333334,0.0,0.18666666666666668,0.10666666666666667,-1
34,0.0,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
35,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.01183431952662722,0.01183431952662722,0.0,0.01183431952662722,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014104372355430185,0.0,0.0,0.008462623413258109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.013333333333333334,0.0,0.0,0.0,0.0,-1
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014104372355430185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0625,0.0,0.0,0.0,0.06666666666666668,0.0,0.0,0.0,1
37,0.0,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
38,0.0,0.0625,0.0625,0.0625,0.0625,0.0,0.0,0.02958579881656805,0.0,0.0,0.0,0.017751479289940832,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.0,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.1851851851851852,0.16666666666666666,0.1851851851851852,0.2777777777777778,0.12962962962962962,0.24074074074074076,0.019746121297602257,0.056417489421720736,0.04231311706629055,0.18758815232722145,0.005641748942172072,0.03526093088857546,0.0,0.0030070163715335786,0.054126294687604416,0.030006523157208094,0.0,0.05778515580449356,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.14666666666666667,0.0,0.06666666666666668,0.0,-1
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0042313117066290545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
40,0.0,0.0625,0.0,0.0,0.0,0.0,0.01183431952662722,0.01183431952662722,0.0,0.0,0.005917159763313609,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014104372355430185,0.0,0.0,0.0014104372355430185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02154151840093388,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0008319758075607108,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.017751479289940832,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0014104372355430185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
44,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.035502958579881665,0.01183431952662722,0.04142011834319527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005641748942172072,0.0014104372355430185,0.007052186177715092,0.0,0.0,0.0,0.01786777843954735,0.0,0.031816173221387536,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1
45,0.0,0.0,0.0,0.1875,0.125,0.0,0.0,0.005917159763313609,0.005917159763313609,0.005917159763313609,0.005917159763313609,0.0,0.0,0.0,0.0,0.21428571428571427,0.14285714285714285,0.0,0.0,0.0,0.0,0.14285714285714285,0.14285714285714285,0.0,0.0,0.4074074074074074,0.12962962962962962,0.018518518518518517,0.3333333333333333,0.07407407407407407,0.0,0.2947813822284908,0.04513399153737658,0.021156558533145273,0.23131170662905498,0.059238363892806775,0.0,0.0,0.014140521431727797,0.003122194903016821,0.0,0.00505795574288725,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.0,-1
46,0.0625,0.0,0.0,0.0,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.0,0.0,0.0,0.0,1
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.0,0.0,0.0,0.018518518518518517,0.037037037037037035,0.018518518518518517,0.0,0.0,0.0,0.0014104372355430185,0.005641748942172072,0.007052186177715092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.05333333333333334,0.06666666666666668,1
48,0.0625,0.1875,0.125,0.1875,0.1875,0.0,0.0,0.0,0.01183431952662722,0.005917159763313609,0.017751479289940832,0.0,0.07142857142857142,0.21428571428571427,0.14285714285714285,0.21428571428571427,0.21428571428571427,0.0,0.0,0.21428571428571427,0.14285714285714285,0.14285714285714285,0.21428571428571427,0.0,0.07407407407407407,0.07407407407407407,0.05555555555555555,0.018518518518518517,0.24074074074074076,0.0,0.0,0.0042313117066290545,0.007052186177715092,0.007052186177715092,0.056417489421720736,0.0,0.0,0.0,0.0,0.0,0.0071626824245680015,0.0,0.0625,0.09375,0.09375,0.0625,0.21875,0.0,0.0,0.04,0.0,0.08,0.04,0.0,-1
49,0.0,0.0,0.125,0.0625,0.0625,0.0,0.017751479289940832,0.0,0.0,0.02958579881656805,0.005917159763313609,0.017751479289940832,0.0,0.0,0.14285714285714285,0.07142857142857142,0.07142857142857142,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.0,0.2037037037037037,0.0,0.05555555555555555,0.018518518518518517,0.018518518518518517,0.6481481481481481,0.008462623413258109,0.002820874471086037,0.028208744710860368,0.01833568406205924,0.012693935119887164,0.08321579689703808,0.0026092628832354863,0.0,0.0,0.0357355568790947,0.22334723049434188,0.12429001002338792,0.0,0.0,0.0,0.09375,0.0,0.0,0.0,0.0,0.0,0.02666666666666667,0.013333333333333334,0.0,-1
50,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.005917159763313609,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03125,0.0,0.0,0.03125,0.0625,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1
